日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019/9/25,'600028,中国石化,5.01,5.03,5.01,5.02,5.04,-0.03,-0.5952,0.0496,47390897,237841818,6.07E+11,478744432940.00 
2019/9/24,'600028,中国石化,5.04,5.07,5.03,5.06,5.05,-0.01,-0.198,0.0511,48830150,246793929,6.10E+11,481611166072.00 
2019/9/23,'600028,中国石化,5.05,5.07,5.02,5.07,5.07,-0.02,-0.3945,0.0587,56054953,282696240,6.11E+11,482566743782.00 
2019/9/20,'600028,中国石化,5.07,5.11,5.06,5.1,5.09,-0.02,-0.3929,0.0731,69847706,354518168,6.14E+11,484477899203.00 
2019/9/19,'600028,中国石化,5.09,5.1,5.05,5.08,5.07,0.02,0.3945,0.0472,45062106,228583590,6.16E+11,486389054624.00 
2019/9/18,'600028,中国石化,5.07,5.12,5.07,5.12,5.16,-0.09,-1.7442,0.0842,80480353,409661032,6.14E+11,484477899203.00 
2019/9/17,'600028,XD中国石,5.16,5.25,5.14,5.25,5.23,-0.07,-1.3384,0.1145,109435052,567833883,6.25E+11,493078098597.00 
2019/9/16,'600028,中国石化,5.35,5.41,5.31,5.39,5.21,0.14,2.6871,0.2831,270501352,1450600319,6.48E+11,511234075096.00 
2019/9/12,'600028,中国石化,5.21,5.26,5.2,5.25,5.26,-0.05,-0.9506,0.0845,80767985,421748779,6.31E+11,497855987150.00 
2019/9/11,'600028,中国石化,5.26,5.27,5.22,5.23,5.22,0.04,0.7663,0.0952,90923543,476981256,6.37E+11,502633875702.00 
2019/9/10,'600028,中国石化,5.22,5.22,5.19,5.21,5.19,0.03,0.578,0.0711,67956639,353658052,6.32E+11,498811564860.00 
2019/9/9,'600028,中国石化,5.19,5.21,5.15,5.18,5.15,0.04,0.7767,0.0954,91202230,472847827,6.28E+11,495944831729.00 
2019/9/6,'600028,中国石化,5.15,5.16,5.12,5.12,5.11,0.04,0.7828,0.0751,71782161,369067504,6.24E+11,492122520887.00 
2019/9/5,'600028,中国石化,5.11,5.17,5.09,5.1,5.09,0.02,0.3929,0.1007,96272196,494516272,6.19E+11,488300210045.00 
2019/9/4,'600028,中国石化,5.09,5.09,5.01,5.02,5.02,0.07,1.3944,0.102,97457546,493120861,6.16E+11,486389054624.00 
2019/9/3,'600028,中国石化,5.02,5.03,4.99,5.02,5.02,0,0,0.0628,59988561,300427749,6.08E+11,479700010651.00 
2019/9/2,'600028,中国石化,5.02,5.03,4.98,4.99,4.98,0.04,0.8032,0.07,66871034,335248828,6.08E+11,479700010651.00 
2019/8/30,'600028,中国石化,4.98,5.03,4.96,5,4.99,-0.01,-0.2004,0.0542,51807407,259117358,6.03E+11,475877699809.00 
2019/8/29,'600028,中国石化,4.99,5,4.96,4.99,4.98,0.01,0.2008,0.0477,45545548,226767251,6.04E+11,476833277520.00 
2019/8/28,'600028,中国石化,4.98,5.01,4.97,4.99,4.99,-0.01,-0.2004,0.0447,42759560,213383758,6.03E+11,475877699809.00 
2019/8/27,'600028,中国石化,4.99,5.03,4.97,4.98,4.97,0.02,0.4024,0.0795,75948882,380156000,6.04E+11,476833277520.00 
2019/8/26,'600028,中国石化,4.97,4.98,4.94,4.95,5.01,-0.04,-0.7984,0.0612,58440556,289969360,6.02E+11,474922122099.00 
2019/8/23,'600028,中国石化,5.01,5.03,5,5.02,5.01,0,0,0.0355,33887223,169835174,6.07E+11,478744432940.00 
2019/8/22,'600028,中国石化,5.01,5.04,4.98,5.03,5.03,-0.02,-0.3976,0.0517,49437335,247717378,6.07E+11,478744432940.00 
2019/8/21,'600028,中国石化,5.03,5.05,5.02,5.05,5.05,-0.02,-0.396,0.0307,29367685,147920204,6.09E+11,480655588361.00 
2019/8/20,'600028,中国石化,5.05,5.07,5.03,5.04,5.04,0.01,0.1984,0.0645,61648755,311319767,6.11E+11,482566743782.00 
2019/8/19,'600028,中国石化,5.04,5.04,4.97,4.99,4.97,0.07,1.4085,0.0699,66809776,334885189,6.10E+11,481611166072.00 
2019/8/16,'600028,中国石化,4.97,4.98,4.95,4.96,4.97,0,0,0.0489,46717189,231891737,6.02E+11,474922122099.00 
2019/8/15,'600028,中国石化,4.97,4.97,4.89,4.91,4.97,0,0,0.0451,43068082,212535058,6.02E+11,474922122099.00 
2019/8/14,'600028,中国石化,4.97,4.99,4.97,4.98,4.94,0.03,0.6073,0.0456,43598150,217070171,6.02E+11,474922122099.00 
2019/8/13,'600028,中国石化,4.94,4.97,4.93,4.97,4.99,-0.05,-1.002,0.0553,52843894,261454903,5.98E+11,472055388967.00 
2019/8/12,'600028,中国石化,4.99,4.99,4.95,4.98,4.98,0.01,0.2008,0.0627,59871026,297818197,6.04E+11,476833277520.00 
2019/8/9,'600028,中国石化,4.98,4.99,4.96,4.99,4.98,0,0,0.0565,53960043,268244655,6.03E+11,475877699809.00 
2019/8/8,'600028,中国石化,4.98,4.99,4.96,4.98,4.97,0.01,0.2012,0.0621,59347961,295263369,6.03E+11,475877699809.00 
2019/8/7,'600028,中国石化,4.97,5.02,4.95,5,4.99,-0.02,-0.4008,0.0701,66990423,333595018,6.02E+11,474922122099.00 
2019/8/6,'600028,中国石化,4.99,5.01,4.95,4.97,5.04,-0.05,-0.9921,0.1115,106502516,529835820,6.04E+11,476833277520.00 
2019/8/5,'600028,中国石化,5.04,5.12,5.03,5.11,5.13,-0.09,-1.7544,0.0847,80943363,410179192,6.10E+11,481611166072.00 
2019/8/2,'600028,中国石化,5.13,5.18,5.12,5.18,5.23,-0.1,-1.912,0.11,105113212,539902331,6.21E+11,490211365466.00 
2019/8/1,'600028,中国石化,5.23,5.27,5.21,5.25,5.27,-0.04,-0.759,0.0646,61687258,323123104,6.33E+11,499767142571.00 
2019/7/31,'600028,中国石化,5.27,5.27,5.24,5.26,5.26,0.01,0.1901,0.0417,39847626,209540852,6.38E+11,503589453412.00 
2019/7/30,'600028,中国石化,5.26,5.29,5.25,5.26,5.25,0.01,0.1905,0.0369,35260838,185824819,6.37E+11,502633875702.00 
2019/7/29,'600028,中国石化,5.25,5.28,5.25,5.28,5.28,-0.03,-0.5682,0.062,59208095,311550341,6.36E+11,501678297992.00 
2019/7/26,'600028,中国石化,5.28,5.31,5.24,5.27,5.29,-0.01,-0.189,0.0631,60267429,317601575,6.39E+11,504545031123.00 
2019/7/25,'600028,中国石化,5.29,5.31,5.26,5.29,5.28,0.01,0.1894,0.0522,49925551,263726376,6.40E+11,505500608833.00 
2019/7/24,'600028,中国石化,5.28,5.32,5.26,5.27,5.26,0.02,0.3802,0.0574,54872160,290685512,6.39E+11,504545031123.00 
2019/7/23,'600028,中国石化,5.26,5.29,5.23,5.25,5.26,0,0,0.0571,54582882,287145789,6.37E+11,502633875702.00 
2019/7/22,'600028,中国石化,5.26,5.3,5.25,5.29,5.29,-0.03,-0.5671,0.0569,54412628,286946327,6.37E+11,502633875702.00 
2019/7/19,'600028,中国石化,5.29,5.31,5.24,5.25,5.24,0.05,0.9542,0.0586,55979979,295988779,6.40E+11,505500608833.00 
2019/7/18,'600028,中国石化,5.24,5.29,5.23,5.28,5.28,-0.04,-0.7576,0.0428,40864837,214716519,6.34E+11,500722720281.00 
2019/7/17,'600028,中国石化,5.28,5.3,5.26,5.28,5.3,-0.02,-0.3774,0.0452,43193967,228265905,6.39E+11,504545031123.00 
2019/7/16,'600028,中国石化,5.3,5.32,5.25,5.26,5.26,0.04,0.7605,0.0654,62505424,330325988,6.42E+11,506456186544.00 
2019/7/15,'600028,中国石化,5.26,5.27,5.18,5.24,5.24,0.02,0.3817,0.0689,65840220,344753886,6.37E+11,502633875702.00 
2019/7/12,'600028,中国石化,5.24,5.26,5.2,5.21,5.22,0.02,0.3831,0.0654,62526460,327311047,6.34E+11,500722720281.00 
2019/7/11,'600028,中国石化,5.22,5.25,5.2,5.24,5.2,0.02,0.3846,0.102,97498199,509302550,6.32E+11,498811564860.00 
2019/7/10,'600028,中国石化,5.2,5.28,5.19,5.28,5.26,-0.06,-1.1407,0.0917,87589477,457463227,6.30E+11,496900409439.00 
2019/7/9,'600028,中国石化,5.26,5.33,5.25,5.32,5.33,-0.07,-1.3133,0.0838,80060038,422483926,6.37E+11,502633875702.00 
2019/7/8,'600028,中国石化,5.33,5.4,5.31,5.4,5.42,-0.09,-1.6605,0.078,74493197,397754447,6.45E+11,509322919675.00 
2019/7/5,'600028,中国石化,5.42,5.44,5.39,5.44,5.45,-0.03,-0.5505,0.0657,62777569,339300667,6.56E+11,517923119069.00 
2019/7/4,'600028,中国石化,5.45,5.45,5.38,5.39,5.38,0.07,1.3011,0.0808,77167482,417708292,6.60E+11,520789852201.00 
2019/7/3,'600028,中国石化,5.38,5.42,5.35,5.41,5.44,-0.06,-1.1029,0.0902,86208413,463345096,6.51E+11,514100808227.00 
2019/7/2,'600028,中国石化,5.44,5.48,5.42,5.47,5.48,-0.04,-0.7299,0.0894,85428309,464551240,6.59E+11,519834274490.00 
2019/7/1,'600028,中国石化,5.48,5.51,5.47,5.5,5.47,0.01,0.1828,0.0855,81692884,448056883,6.63E+11,523656585332.00 
2019/6/28,'600028,中国石化,5.47,5.47,5.41,5.43,5.43,0.04,0.7366,0.0617,58980132,320889722,6.62E+11,522701007622.00 
2019/6/27,'600028,中国石化,5.43,5.51,5.43,5.49,5.46,-0.03,-0.5495,0.1046,99970402,546772058,6.57E+11,518878696780.00 
2019/6/26,'600028,中国石化,5.46,5.47,5.37,5.39,5.39,0.07,1.2987,0.1014,96869456,526107334,6.61E+11,521745429911.00 
2019/6/25,'600028,中国石化,5.39,5.41,5.35,5.41,5.4,-0.01,-0.1852,0.0774,73954557,398633124,6.53E+11,515056385938.00 
2019/6/24,'600028,中国石化,5.4,5.42,5.38,5.41,5.41,-0.01,-0.1848,0.0588,56151589,303158924,6.54E+11,516011963648.00 
2019/6/21,'600028,中国石化,5.41,5.44,5.37,5.39,5.36,0.05,0.9328,0.1193,113954291,616182042,6.55E+11,516967541359.00 
2019/6/20,'600028,中国石化,5.36,5.38,5.27,5.29,5.29,0.07,1.3233,0.1697,162172506,862573884,6.49E+11,512189652807.00 
2019/6/19,'600028,中国石化,5.29,5.33,5.27,5.32,5.26,0.03,0.5703,0.1142,109152602,578513189,6.40E+11,505500608833.00 
2019/6/18,'600028,中国石化,5.26,5.28,5.22,5.24,5.23,0.03,0.5736,0.0578,55197595,290196668,6.37E+11,502633875702.00 
2019/6/17,'600028,中国石化,5.23,5.25,5.2,5.21,5.21,0.02,0.3839,0.0552,52763523,276454454,6.33E+11,499767142571.00 
2019/6/14,'600028,中国石化,5.21,5.25,5.2,5.24,5.25,-0.04,-0.7619,0.0725,69314632,362168219,6.31E+11,497855987150.00 
2019/6/13,'600028,中国石化,5.25,5.25,5.19,5.24,5.26,-0.01,-0.1901,0.0816,77934934,406686081,6.36E+11,501678297992.00 
2019/6/12,'600028,中国石化,5.26,5.28,5.24,5.27,5.3,-0.04,-0.7547,0.0785,75032503,394275038,6.37E+11,502633875702.00 
2019/6/11,'600028,XD中国石,5.3,5.31,5.25,5.29,5.28,0.02,0.3788,0.1476,141037968,744243844,6.42E+11,506456186544.00 
2019/6/10,'600028,中国石化,5.54,5.55,5.48,5.49,5.48,0.06,1.0949,0.1032,98645086,545077901,6.71E+11,529390051595.00 
2019/6/6,'600028,中国石化,5.48,5.5,5.45,5.48,5.48,0,0,0.0739,70639712,386659093,6.63E+11,523656585332.00 
2019/6/5,'600028,中国石化,5.48,5.52,5.44,5.45,5.43,0.05,0.9208,0.0932,89091027,488439709,6.63E+11,523656585332.00 
2019/6/4,'600028,中国石化,5.43,5.44,5.4,5.43,5.44,-0.01,-0.1838,0.064,61178636,331453123,6.57E+11,518878696780.00 
2019/6/3,'600028,中国石化,5.44,5.45,5.41,5.44,5.43,0.01,0.1842,0.0863,82451009,447966827,6.59E+11,519834274490.00 
2019/5/31,'600028,中国石化,5.43,5.49,5.42,5.44,5.47,-0.04,-0.7313,0.0772,73725462,401424465,6.57E+11,518878696780.00 
2019/5/30,'600028,中国石化,5.47,5.48,5.41,5.42,5.41,0.06,1.1091,0.1139,108792893,592980607,6.62E+11,522701007622.00 
2019/5/29,'600028,中国石化,5.41,5.44,5.4,5.41,5.44,-0.03,-0.5515,0.0661,63141206,342080594,6.55E+11,516967541359.00 
2019/5/28,'600028,中国石化,5.44,5.47,5.39,5.43,5.43,0.01,0.1842,0.0996,95213367,517494338,6.59E+11,519834274490.00 
2019/5/27,'600028,中国石化,5.43,5.44,5.38,5.39,5.39,0.04,0.7421,0.0615,58728293,317769244,6.57E+11,518878696780.00 
2019/5/24,'600028,中国石化,5.39,5.45,5.38,5.42,5.46,-0.07,-1.2821,0.0667,63724580,345030118,6.53E+11,515056385938.00 
2019/5/23,'600028,中国石化,5.46,5.49,5.41,5.43,5.45,0.01,0.1835,0.0906,86615299,472012239,6.61E+11,521745429911.00 
2019/5/22,'600028,中国石化,5.45,5.49,5.44,5.47,5.48,-0.03,-0.5474,0.0516,49308719,269247271,6.60E+11,520789852201.00 
2019/5/21,'600028,中国石化,5.48,5.53,5.42,5.44,5.46,0.02,0.3663,0.0997,95284470,522714636,6.63E+11,523656585332.00 
2019/5/20,'600028,中国石化,5.46,5.47,5.36,5.41,5.41,0.05,0.9242,0.1048,100177216,543090272,6.61E+11,521745429911.00 
2019/5/17,'600028,中国石化,5.41,5.45,5.4,5.45,5.44,-0.03,-0.5515,0.1237,118252715,642613653,6.55E+11,516967541359.00 
2019/5/16,'600028,中国石化,5.44,5.45,5.38,5.39,5.4,0.04,0.7407,0.0986,94228415,510034391,6.59E+11,519834274490.00 
2019/5/15,'600028,中国石化,5.4,5.42,5.37,5.37,5.36,0.04,0.7463,0.0934,89243510,481326000,6.54E+11,516011963648.00 
2019/5/14,'600028,中国石化,5.36,5.38,5.32,5.34,5.37,-0.01,-0.1862,0.0736,70323765,376436235,6.49E+11,512189652807.00 
2019/5/13,'600028,中国石化,5.37,5.4,5.36,5.39,5.43,-0.06,-1.105,0.0794,75913979,408091247,6.50E+11,513145230517.00 
2019/5/10,'600028,中国石化,5.43,5.44,5.34,5.39,5.35,0.08,1.4953,0.1009,96371554,521390131,6.57E+11,518878696780.00 
2019/5/9,'600028,中国石化,5.35,5.4,5.32,5.37,5.38,-0.03,-0.5576,0.0764,72966475,391280330,6.48E+11,511234075096.00 
2019/5/8,'600028,中国石化,5.38,5.44,5.36,5.39,5.45,-0.07,-1.2844,0.1134,108369560,584833862,6.51E+11,514100808227.00 
2019/5/7,'600028,中国石化,5.45,5.51,5.42,5.48,5.44,0.01,0.1838,0.1154,110319862,602112325,6.60E+11,520789852201.00 
2019/5/6,'600028,中国石化,5.44,5.59,5.42,5.59,5.68,-0.24,-4.2254,0.2356,225156442,1239237943,6.59E+11,519834274490.00 
2019/4/30,'600028,中国石化,5.68,5.69,5.61,5.62,5.66,0.02,0.3534,0.0952,91009737,515129529,6.88E+11,542768139541.00 
2019/4/29,'600028,中国石化,5.66,5.7,5.62,5.66,5.66,0,0,0.1234,117911408,667793617,6.85E+11,540856984120.00 
2019/4/26,'600028,中国石化,5.66,5.73,5.65,5.7,5.73,-0.07,-1.2216,0.1188,113545702,645513431,6.85E+11,540856984120.00 
2019/4/25,'600028,中国石化,5.73,5.8,5.72,5.79,5.82,-0.09,-1.5464,0.1477,141111755,812359832,6.94E+11,547546028094.00 
2019/4/24,'600028,中国石化,5.82,5.9,5.78,5.9,5.88,-0.06,-1.0204,0.1728,165145335,963197637,7.05E+11,556146227488.00 
2019/4/23,'600028,中国石化,5.88,5.97,5.86,5.95,5.93,-0.05,-0.8432,0.2043,195261484,1152653993,7.12E+11,561879693750.00 
2019/4/22,'600028,中国石化,5.93,6.01,5.86,5.91,5.87,0.06,1.0221,0.3003,286965521,1703198415,7.18E+11,566657582303.00 
2019/4/19,'600028,中国石化,5.87,5.88,5.81,5.85,5.85,0.02,0.3419,0.1167,111557810,652802943,7.11E+11,560924116040.00 
2019/4/18,'600028,中国石化,5.85,5.89,5.83,5.87,5.88,-0.03,-0.5102,0.1348,128765138,754262206,7.08E+11,559012960619.00 
2019/4/17,'600028,中国石化,5.88,5.91,5.85,5.88,5.9,-0.02,-0.339,0.1721,164409866,966532767,7.12E+11,561879693750.00 
2019/4/16,'600028,中国石化,5.9,5.9,5.71,5.79,5.81,0.09,1.5491,0.2381,227526580,1321195932,7.14E+11,563790849171.00 
2019/4/15,'600028,中国石化,5.81,5.9,5.81,5.85,5.82,-0.01,-0.1718,0.1747,166914867,978263229,7.03E+11,555190649777.00 
2019/4/12,'600028,中国石化,5.82,5.83,5.78,5.81,5.83,-0.01,-0.1715,0.1365,130434563,756936859,7.05E+11,556146227488.00 
2019/4/11,'600028,中国石化,5.83,5.92,5.81,5.9,5.9,-0.07,-1.1864,0.1909,182456687,1067160655,7.06E+11,557101805198.00 
2019/4/10,'600028,中国石化,5.9,5.94,5.85,5.94,5.96,-0.06,-1.0067,0.2341,223721834,1315515335,7.14E+11,563790849171.00 
2019/4/9,'600028,中国石化,5.96,6.04,5.92,6.01,6.03,-0.07,-1.1609,0.2337,223271264,1333697439,7.22E+11,569524315434.00 
2019/4/8,'600028,中国石化,6.03,6.1,5.96,6.03,5.93,0.1,1.6863,0.3729,356305092,2151091041,7.30E+11,576213359407.00 
2019/4/4,'600028,中国石化,5.93,5.94,5.83,5.85,5.86,0.07,1.1945,0.2977,284445128,1674480641,7.18E+11,566657582303.00 
2019/4/3,'600028,中国石化,5.86,5.88,5.8,5.82,5.81,0.05,0.8606,0.2048,195680771,1140151028,7.09E+11,559968538330.00 
2019/4/2,'600028,中国石化,5.81,5.88,5.79,5.86,5.84,-0.03,-0.5137,0.1917,183227275,1066260703,7.03E+11,555190649777.00 
2019/4/1,'600028,中国石化,5.84,5.84,5.74,5.75,5.74,0.1,1.7422,0.2715,259446304,1505248389,7.07E+11,558057382909.00 
2019/3/29,'600028,中国石化,5.74,5.75,5.61,5.65,5.64,0.1,1.773,0.2074,198148232,1127855750,6.95E+11,548501605804.00 
2019/3/28,'600028,中国石化,5.64,5.7,5.62,5.69,5.72,-0.08,-1.3986,0.1217,116248483,656929981,6.83E+11,538945828699.00 
2019/3/27,'600028,中国石化,5.72,5.75,5.69,5.71,5.7,0.02,0.3509,0.1164,111254464,636010913,6.93E+11,546590450383.00 
2019/3/26,'600028,中国石化,5.7,5.82,5.67,5.8,5.82,-0.12,-2.0619,0.22,210214631,1203183120,6.90E+11,544679294962.00 
2019/3/25,'600028,中国石化,5.82,5.93,5.79,5.93,5.98,-0.16,-2.6756,0.2724,260345685,1522807558,7.05E+11,556146227488.00 
2019/3/22,'600028,中国石化,5.98,6.02,5.94,6.01,6.01,-0.03,-0.4992,0.0971,92824380,554583568,7.24E+11,571435470855.00 
2019/3/21,'600028,中国石化,6.01,6.05,5.98,6.03,6,0.01,0.1667,0.1056,100927249,606888561,7.28E+11,574302203986.00 
2019/3/20,'600028,中国石化,6,6.08,5.96,6.04,6.05,-0.05,-0.8264,0.1338,127874029,769204495,7.26E+11,573346626276.00 
2019/3/19,'600028,中国石化,6.05,6.1,6.02,6.08,6.06,-0.01,-0.165,0.1306,124802851,755700275,7.32E+11,578124514828.00 
2019/3/18,'600028,中国石化,6.06,6.07,5.92,5.95,5.94,0.12,2.0202,0.1788,170829451,1026111571,7.34E+11,579080092539.00 
2019/3/15,'600028,中国石化,5.94,5.98,5.89,5.94,5.93,0.01,0.1686,0.1103,105388138,625220760,7.19E+11,567613160013.00 
2019/3/14,'600028,中国石化,5.93,6,5.89,5.93,5.89,0.04,0.6791,0.1147,109559567,651366476,7.18E+11,566657582303.00 
2019/3/13,'600028,中国石化,5.89,5.98,5.86,5.98,5.98,-0.09,-1.505,0.1214,116054801,685284775,7.13E+11,562835271461.00 
2019/3/12,'600028,中国石化,5.98,6.05,5.9,5.9,5.87,0.11,1.8739,0.1899,181424860,1085558223,7.24E+11,571435470855.00 
2019/3/11,'600028,中国石化,5.87,5.89,5.82,5.84,5.85,0.02,0.3419,0.1427,136333323,798209945,7.11E+11,560924116040.00 
2019/3/8,'600028,中国石化,5.85,6.03,5.82,6.01,6.08,-0.23,-3.7829,0.2049,195831445,1164823412,7.08E+11,559012960619.00 
2019/3/7,'600028,中国石化,6.08,6.1,6.03,6.07,6.13,-0.05,-0.8157,0.2515,240330401,1458282505,7.36E+11,580991247960.00 
2019/3/6,'600028,中国石化,6.13,6.16,6.05,6.08,6.09,0.04,0.6568,0.292,278993688,1701335639,7.42E+11,585769136512.00 
2019/3/5,'600028,中国石化,6.09,6.11,6.04,6.11,6.11,-0.02,-0.3273,0.1816,173507508,1054664967,7.37E+11,581946825670.00 
2019/3/4,'600028,中国石化,6.11,6.22,6.04,6.08,6.08,0.03,0.4934,0.2935,280478806,1719438751,7.40E+11,583857981091.00 
2019/3/1,'600028,中国石化,6.08,6.08,6,6.04,6.01,0.07,1.1647,0.1352,129183467,781078511,7.36E+11,580991247960.00 
2019/2/28,'600028,中国石化,6.01,6.06,6,6.03,6.04,-0.03,-0.4967,0.1231,117622218,708512551,7.28E+11,574302203986.00 
2019/2/27,'600028,中国石化,6.04,6.1,5.99,6,6,0.04,0.6667,0.1994,190569311,1147890892,7.31E+11,577168937118.00 
2019/2/26,'600028,中国石化,6,6.06,5.96,6.01,6.07,-0.07,-1.1532,0.252,240814265,1444223162,7.26E+11,573346626276.00 
2019/2/25,'600028,中国石化,6.07,6.08,5.87,5.89,5.88,0.19,3.2313,0.2823,269769104,1609817878,7.35E+11,580035670249.00 
2019/2/22,'600028,中国石化,5.88,5.88,5.77,5.84,5.87,0.01,0.1704,0.1005,96069336,559525155,7.12E+11,561879693750.00 
2019/2/21,'600028,中国石化,5.87,5.92,5.84,5.91,5.9,-0.03,-0.5085,0.083,79289289,466356606,7.11E+11,560924116040.00 
2019/2/20,'600028,中国石化,5.9,5.91,5.86,5.87,5.88,0.02,0.3401,0.0679,64924294,382454990,7.14E+11,563790849171.00 
2019/2/19,'600028,中国石化,5.88,5.93,5.85,5.9,5.9,-0.02,-0.339,0.0892,85276155,501966893,7.12E+11,561879693750.00 
2019/2/18,'600028,中国石化,5.9,5.92,5.81,5.82,5.75,0.15,2.6087,0.1321,126249478,741656192,7.14E+11,563790849171.00 
2019/2/15,'600028,中国石化,5.75,5.87,5.73,5.84,5.84,-0.09,-1.5411,0.0832,79484228,459879170,6.96E+11,549457183514.00 
2019/2/14,'600028,中国石化,5.84,5.88,5.82,5.85,5.86,-0.02,-0.3413,0.0896,85645309,500350476,7.07E+11,558057382909.00 
2019/2/13,'600028,中国石化,5.86,5.88,5.7,5.71,5.69,0.17,2.9877,0.1423,136012347,789527713,7.09E+11,559968538330.00 
2019/2/12,'600028,中国石化,5.69,5.71,5.65,5.7,5.7,-0.01,-0.1754,0.1165,111360179,632228324,6.89E+11,543723717252.00 
2019/2/11,'600028,中国石化,5.7,5.72,5.6,5.7,5.74,-0.04,-0.6969,0.1057,101036641,572921777,6.90E+11,544679294962.00 
2019/2/1,'600028,中国石化,5.74,5.78,5.7,5.73,5.73,0.01,0.1745,0.0807,77140641,442935924,6.95E+11,548501605804.00 
2019/1/31,'600028,中国石化,5.73,5.77,5.63,5.67,5.63,0.1,1.7762,0.1133,108225812,617559948,6.94E+11,547546028094.00 
2019/1/30,'600028,中国石化,5.63,5.68,5.58,5.6,5.61,0.02,0.3565,0.0902,86186187,485675541,6.82E+11,537990250989.00 
2019/1/29,'600028,中国石化,5.61,5.62,5.49,5.54,5.55,0.06,1.0811,0.1355,129507259,719226518,6.79E+11,536079095568.00 
2019/1/28,'600028,中国石化,5.55,5.64,5.53,5.57,5.47,0.08,1.4625,0.1529,146127896,814059023,6.72E+11,530345629305.00 
2019/1/25,'600028,中国石化,5.47,5.5,5.46,5.47,5.43,0.04,0.7366,0.0707,67572939,370261702,6.62E+11,522701007622.00 
2019/1/24,'600028,中国石化,5.43,5.45,5.35,5.38,5.38,0.05,0.9294,0.0792,75678593,408962488,6.57E+11,518878696780.00 
2019/1/23,'600028,中国石化,5.38,5.42,5.34,5.35,5.38,0,0,0.0674,64358403,346378416,6.51E+11,514100808227.00 
2019/1/22,'600028,中国石化,5.38,5.49,5.34,5.48,5.48,-0.1,-1.8248,0.0953,91068084,492033523,6.51E+11,514100808227.00 
2019/1/21,'600028,中国石化,5.48,5.5,5.43,5.44,5.4,0.08,1.4815,0.106,101246760,554499483,6.63E+11,523656585332.00 
2019/1/18,'600028,中国石化,5.4,5.42,5.36,5.4,5.36,0.04,0.7463,0.1048,100182695,540182656,6.54E+11,516011963648.00 
2019/1/17,'600028,中国石化,5.36,5.42,5.34,5.41,5.39,-0.03,-0.5566,0.0788,75255169,404828178,6.49E+11,512189652807.00 
2019/1/16,'600028,中国石化,5.39,5.4,5.33,5.35,5.33,0.06,1.1257,0.0874,83503758,448360066,6.53E+11,515056385938.00 
2019/1/15,'600028,中国石化,5.33,5.37,5.3,5.3,5.29,0.04,0.7561,0.0902,86193744,459547863,6.45E+11,509322919675.00 
2019/1/14,'600028,中国石化,5.29,5.35,5.28,5.32,5.35,-0.06,-1.1215,0.076,72632754,385129581,6.40E+11,505500608833.00 
2019/1/11,'600028,中国石化,5.35,5.36,5.28,5.31,5.3,0.05,0.9434,0.0839,80125306,426568554,6.48E+11,511234075096.00 
2019/1/10,'600028,中国石化,5.3,5.44,5.29,5.41,5.35,-0.05,-0.9346,0.1519,145187273,774663909,6.42E+11,506456186544.00 
2019/1/9,'600028,中国石化,5.35,5.41,5.29,5.29,5.24,0.11,2.0992,0.1989,190079505,1019070358,6.48E+11,511234075096.00 
2019/1/8,'600028,中国石化,5.24,5.26,5.17,5.18,5.18,0.06,1.1583,0.1597,152644029,797663358,6.34E+11,500722720281.00 
2019/1/7,'600028,中国石化,5.18,5.19,5.12,5.16,5.1,0.08,1.5686,0.2095,200162814,1031745963,6.27E+11,494989254018.00 
2019/1/4,'600028,中国石化,5.1,5.12,5,5.01,5.04,0.06,1.1905,0.1692,161669605,817909163,6.17E+11,487344632335.00 
2019/1/3,'600028,中国石化,5.04,5.05,4.96,5.03,5.01,0.03,0.5988,0.162,154788484,776874803,6.10E+11,481611166072.00 
2019/1/2,'600028,中国石化,5.01,5.11,4.96,5.1,5.05,-0.04,-0.7921,0.2287,218558370,1097685173,6.07E+11,478744432940.00 
2018/12/28,'600028,中国石化,5.05,5.12,4.99,5.05,5.25,-0.2,-3.8095,0.3371,322144838,1632033212,6.11E+11,482566743782.00 
2018/12/27,'600028,中国石化,5.25,5.85,5.23,5.79,5.63,-0.38,-6.7496,0.4496,429661875,2320700476,6.36E+11,501678297992.00 
